chrom	start	end	num	list	early	late	terminal	memory	shCd19	shRunx3
1	13444894	13445451	1	terminal	0	0	1	0	0	0
1	13660216	13660490	1	shRunx3	0	0	0	0	0	1
1	13833365	13833936	1	shCd19	0	0	0	0	1	0
1	14243419	14243767	1	late	0	1	0	0	0	0
1	14259928	14260334	1	shCd19	0	0	0	0	1	0
1	14403734	14403937	1	shRunx3	0	0	0	0	0	1
1	14429695	14429899	1	shRunx3	0	0	0	0	0	1
1	14445358	14445566	1	shRunx3	0	0	0	0	0	1
1	14833245	14833521	1	memory	0	0	0	1	0	0
1	14872228	14872522	1	terminal	0	0	1	0	0	0
1	15040869	15041519	1	memory	0	0	0	1	0	0
1	15071144	15071422	1	late	0	1	0	0	0	0
1	15323295	15323576	1	late	0	1	0	0	0	0
1	16083111	16083338	1	shRunx3	0	0	0	0	0	1
1	16281492	16281870	1	terminal	0	0	1	0	0	0
1	16299452	16299892	1	terminal	0	0	1	0	0	0
1	16534339	16534638	1	shRunx3	0	0	0	0	0	1
1	16688877	16689215	1	shCd19	0	0	0	0	1	0
1	16930178	16930591	1	late	0	1	0	0	0	0
1	17154107	17154389	1	memory	0	0	0	1	0	0
1	17512271	17512509	1	shCd19	0	0	0	0	1	0
1	17633300	17633633	1	late	0	1	0	0	0	0
1	17689263	17689654	1	late	0	1	0	0	0	0
1	18003724	18004137	1	shCd19	0	0	0	0	1	0
1	18070636	18071326	1	shRunx3	0	0	0	0	0	1
1	18744287	18744486	1	shCd19	0	0	0	0	1	0
1	18764502	18764977	1	terminal	0	0	1	0	0	0
1	19286505	19286856	1	memory	0	0	0	1	0	0
1	19370639	19371169	1	terminal	0	0	1	0	0	0
1	19787387	19787688	1	shRunx3	0	0	0	0	0	1
1	20298644	20299009	1	late	0	1	0	0	0	0
1	20463215	20463585	1	terminal	0	0	1	0	0	0
1	20480637	20480851	1	shCd19	0	0	0	0	1	0
1	20905682	20906038	1	terminal	0	0	1	0	0	0
1	21252059	21252461	1	shRunx3	0	0	0	0	0	1
1	21433451	21433691	1	shRunx3	0	0	0	0	0	1
1	22655277	22655677	1	shRunx3	0	0	0	0	0	1
1	22819653	22820019	1	terminal	0	0	1	0	0	0
1	22963721	22964022	1	terminal	0	0	1	0	0	0
1	23079337	23079845	1	shRunx3	0	0	0	0	0	1
1	23128902	23129203	1	shCd19	0	0	0	0	1	0
1	23396408	23396697	1	terminal	0	0	1	0	0	0
1	23753352	23753832	1	terminal	0	0	1	0	0	0
1	23993425	23993834	1	late	0	1	0	0	0	0
1	24002565	24002837	1	shCd19	0	0	0	0	1	0
1	24929257	24929532	1	late	0	1	0	0	0	0
1	25135717	25136092	1	early	1	0	0	0	0	0
1	25179760	25180109	1	late	0	1	0	0	0	0
1	25262626	25263009	1	terminal	0	0	1	0	0	0
1	25299230	25299567	1	shRunx3	0	0	0	0	0	1
1	25438335	25438656	1	shCd19	0	0	0	0	1	0
1	25696660	25696892	1	terminal	0	0	1	0	0	0
1	25782858	25783108	1	terminal	0	0	1	0	0	0
1	26046776	26047058	1	terminal	0	0	1	0	0	0
1	26091047	26091254	1	shRunx3	0	0	0	0	0	1
1	26104788	26105063	1	memory	0	0	0	1	0	0
1	26496842	26497125	1	terminal	0	0	1	0	0	0
1	26577400	26577680	1	terminal	0	0	1	0	0	0
1	26585724	26586216	1	terminal	0	0	1	0	0	0
1	26669577	26669910	1	memory	0	0	0	1	0	0
1	26764385	26764928	1	terminal	0	0	1	0	0	0
1	26845102	26845292	1	shRunx3	0	0	0	0	0	1
1	26985740	26986325	1	late	0	1	0	0	0	0
1	27055993	27056334	1	early	1	0	0	0	0	0
1	27067635	27067994	1	late	0	1	0	0	0	0
1	27277018	27277290	1	shCd19	0	0	0	0	1	0
1	27362347	27362656	1	terminal	0	0	1	0	0	0
1	27410943	27411782	1	terminal	0	0	1	0	0	0
1	27413823	27414074	1	terminal	0	0	1	0	0	0
1	27575201	27575405	1	shCd19	0	0	0	0	1	0
1	27589840	27590064	1	shCd19	0	0	0	0	1	0
1	27640071	27640415	1	terminal	0	0	1	0	0	0
1	27796611	27796869	1	early	1	0	0	0	0	0
1	28149547	28150254	1	terminal	0	0	1	0	0	0
1	28432361	28432691	1	shRunx3	0	0	0	0	0	1
1	28444765	28445101	1	shCd19	0	0	0	0	1	0
1	28479404	28479633	1	memory	0	0	0	1	0	0
1	28516903	28517207	1	terminal	0	0	1	0	0	0
1	28633270	28633508	1	memory	0	0	0	1	0	0
1	28673539	28673888	1	memory	0	0	0	1	0	0
1	28700952	28701332	1	terminal	0	0	1	0	0	0
1	28707579	28707817	1	shRunx3	0	0	0	0	0	1
1	29307275	29307555	1	shCd19	0	0	0	0	1	0
1	29348246	29348453	1	shCd19	0	0	0	0	1	0
1	29927077	29927941	1	shRunx3	0	0	0	0	0	1
1	30086622	30086918	1	late	0	1	0	0	0	0
1	30092280	30092633	1	terminal	0	0	1	0	0	0
1	30397908	30398159	1	shRunx3	0	0	0	0	0	1
1	30603631	30603917	1	terminal	0	0	1	0	0	0
1	30676820	30677151	1	late	0	1	0	0	0	0
1	30930045	30930261	1	shCd19	0	0	0	0	1	0
1	31101703	31102058	1	shRunx3	0	0	0	0	0	1
1	31210929	31211227	1	early	1	0	0	0	0	0
1	31320106	31320499	1	shCd19	0	0	0	0	1	0
1	31519268	31519623	1	late	0	1	0	0	0	0
1	31562778	31563245	1	shCd19	0	0	0	0	1	0
1	31652368	31652649	1	shCd19	0	0	0	0	1	0
1	31895006	31895280	1	shRunx3	0	0	0	0	0	1
1	32157963	32158289	1	shRunx3	0	0	0	0	0	1
1	32248419	32248664	1	shCd19	0	0	0	0	1	0
1	32324880	32325137	1	memory	0	0	0	1	0	0
1	32827734	32827950	1	shRunx3	0	0	0	0	0	1
1	33068152	33068350	1	shCd19	0	0	0	0	1	0
1	33805100	33805345	1	shCd19	0	0	0	0	1	0
1	33981972	33982202	1	memory	0	0	0	1	0	0
1	34147574	34147968	1	early	1	0	0	0	0	0
1	34244626	34245217	1	terminal	0	0	1	0	0	0
1	34659427	34659676	1	shRunx3	0	0	0	0	0	1
1	34700454	34701069	1	shRunx3	0	0	0	0	0	1
1	34710273	34710533	1	memory	0	0	0	1	0	0
1	35264708	35265021	1	shCd19	0	0	0	0	1	0
1	35694386	35694633	1	shCd19	0	0	0	0	1	0
1	35745649	35746022	1	shRunx3	0	0	0	0	0	1
1	35887685	35888314	1	early	1	0	0	0	0	0
1	35923180	35923380	1	shRunx3	0	0	0	0	0	1
1	35979880	35980146	1	early	1	0	0	0	0	0
1	36061129	36061583	1	memory	0	0	0	1	0	0
1	36095336	36095641	1	terminal	0	0	1	0	0	0
1	36218610	36218857	1	terminal	0	0	1	0	0	0
1	36233270	36233609	1	early	1	0	0	0	0	0
1	36307654	36308113	1	shRunx3	0	0	0	0	0	1
1	36481840	36482038	1	shRunx3	0	0	0	0	0	1
1	36939650	36939922	1	shRunx3	0	0	0	0	0	1
1	37004084	37004309	1	memory	0	0	0	1	0	0
1	37007322	37007712	1	shCd19	0	0	0	0	1	0
1	37081629	37081882	1	early	1	0	0	0	0	0
1	37245622	37245895	1	shRunx3	0	0	0	0	0	1
1	37298582	37298820	1	early	1	0	0	0	0	0
1	37300287	37300526	1	terminal	0	0	1	0	0	0
1	37386196	37386575	1	shCd19	0	0	0	0	1	0
1	37415022	37415275	1	terminal	0	0	1	0	0	0
1	37506354	37506730	1	shRunx3	0	0	0	0	0	1
1	37652961	37653318	1	early	1	0	0	0	0	0
1	37784849	37785243	1	shRunx3	0	0	0	0	0	1
1	38533791	38534146	1	shCd19	0	0	0	0	1	0
1	38553756	38554045	1	shRunx3	0	0	0	0	0	1
1	38624652	38624985	1	shCd19	0	0	0	0	1	0
1	38698041	38698359	1	memory	0	0	0	1	0	0
1	38766745	38767111	1	shRunx3	0	0	0	0	0	1
1	39214128	39214355	1	terminal	0	0	1	0	0	0
1	39412471	39412711	1	terminal	0	0	1	0	0	0
1	39541556	39541825	1	shRunx3	0	0	0	0	0	1
1	39842344	39842967	1	shCd19	0	0	0	0	1	0
1	39861952	39862290	1	terminal	0	0	1	0	0	0
1	40041802	40042039	1	shCd19	0	0	0	0	1	0
1	40051317	40051572	1	shCd19	0	0	0	0	1	0
1	40380962	40381165	1	shRunx3	0	0	0	0	0	1
1	40393437	40393447	1	shRunx3	0	0	0	0	0	1
1	40393447	40393770	2	shCd19,shRunx3	0	0	0	0	1	1
1	40393770	40393853	1	shRunx3	0	0	0	0	0	1
1	40434544	40434788	1	shCd19	0	0	0	0	1	0
1	40484675	40485422	1	terminal	0	0	1	0	0	0
1	40693383	40693889	1	shRunx3	0	0	0	0	0	1
1	40925656	40926106	1	terminal	0	0	1	0	0	0
1	41148963	41149218	1	early	1	0	0	0	0	0
1	41175316	41175916	1	terminal	0	0	1	0	0	0
1	41205636	41206056	1	terminal	0	0	1	0	0	0
1	41636171	41636384	1	shRunx3	0	0	0	0	0	1
1	41744565	41744768	1	shRunx3	0	0	0	0	0	1
1	41871955	41872330	1	memory	0	0	0	1	0	0
1	41952036	41952304	1	shCd19	0	0	0	0	1	0
1	41982900	41983141	1	shRunx3	0	0	0	0	0	1
1	41988195	41988606	1	early	1	0	0	0	0	0
1	42042337	42042998	1	terminal	0	0	1	0	0	0
1	42051798	42052247	1	shCd19	0	0	0	0	1	0
1	42069276	42069478	1	shRunx3	0	0	0	0	0	1
1	42076074	42076316	1	early	1	0	0	0	0	0
1	42146337	42146571	1	terminal	0	0	1	0	0	0
1	42226200	42226499	1	terminal	0	0	1	0	0	0
1	42252093	42252373	1	shRunx3	0	0	0	0	0	1
1	42415777	42416056	1	shRunx3	0	0	0	0	0	1
1	42438693	42438918	1	shCd19	0	0	0	0	1	0
1	42457132	42457574	1	memory	0	0	0	1	0	0
1	42721986	42722205	1	shRunx3	0	0	0	0	0	1
1	42915300	42915493	1	shRunx3	0	0	0	0	0	1
1	43061497	43062043	1	terminal	0	0	1	0	0	0
1	43158865	43159208	1	shRunx3	0	0	0	0	0	1
1	43623580	43624038	1	shRunx3	0	0	0	0	0	1
1	43802545	43802834	1	terminal	0	0	1	0	0	0
1	44092692	44093097	1	memory	0	0	0	1	0	0
1	44329968	44330296	1	terminal	0	0	1	0	0	0
1	44786908	44787198	1	terminal	0	0	1	0	0	0
1	44857859	44858327	1	shRunx3	0	0	0	0	0	1
1	44885263	44885552	1	memory	0	0	0	1	0	0
1	45714672	45714940	1	memory	0	0	0	1	0	0
1	45774692	45775010	1	shRunx3	0	0	0	0	0	1
1	45832165	45832451	1	late	0	1	0	0	0	0
1	45986693	45986991	1	shRunx3	0	0	0	0	0	1
1	46499480	46499705	1	shRunx3	0	0	0	0	0	1
1	46831445	46831781	1	late	0	1	0	0	0	0
1	46893709	46894028	1	shRunx3	0	0	0	0	0	1
1	46938110	46938457	1	memory	0	0	0	1	0	0
1	46980617	46980928	1	terminal	0	0	1	0	0	0
1	47053569	47053760	1	shRunx3	0	0	0	0	0	1
1	47663479	47664159	1	memory	0	0	0	1	0	0
1	47918767	47919066	1	shRunx3	0	0	0	0	0	1
1	47942196	47942486	1	shCd19	0	0	0	0	1	0
1	48206218	48206534	1	early	1	0	0	0	0	0
1	48459490	48459696	1	shRunx3	0	0	0	0	0	1
1	48556055	48556340	1	shCd19	0	0	0	0	1	0
1	48720526	48720818	1	shRunx3	0	0	0	0	0	1
1	48730774	48731196	1	shCd19	0	0	0	0	1	0
1	48767099	48767460	1	shRunx3	0	0	0	0	0	1
1	48893165	48893563	1	memory	0	0	0	1	0	0
1	48896962	48897188	1	memory	0	0	0	1	0	0
1	49004771	49005234	1	memory	0	0	0	1	0	0
1	49099732	49099996	1	memory	0	0	0	1	0	0
1	49124231	49124424	1	shRunx3	0	0	0	0	0	1
1	49208560	49209068	1	memory	0	0	0	1	0	0
1	49223813	49224045	1	shCd19	0	0	0	0	1	0
1	49364716	49365308	1	terminal	0	0	1	0	0	0
1	49474798	49475519	1	shRunx3	0	0	0	0	0	1
1	49648541	49648994	1	shCd19	0	0	0	0	1	0
1	49823717	49823937	1	shRunx3	0	0	0	0	0	1
1	50125351	50125693	1	shRunx3	0	0	0	0	0	1
1	50156523	50156936	1	early	1	0	0	0	0	0
1	50302387	50302649	1	shRunx3	0	0	0	0	0	1
1	50354276	50354562	1	terminal	0	0	1	0	0	0
1	50429714	50430020	1	memory	0	0	0	1	0	0
1	50431120	50431496	1	late	0	1	0	0	0	0
1	51358226	51358791	1	early	1	0	0	0	0	0
1	51380877	51381517	1	terminal	0	0	1	0	0	0
1	51569408	51569734	1	shCd19	0	0	0	0	1	0
1	51584703	51585473	1	shRunx3	0	0	0	0	0	1
1	51722895	51723296	1	terminal	0	0	1	0	0	0
1	51766465	51766775	1	shRunx3	0	0	0	0	0	1
1	51879808	51880127	1	terminal	0	0	1	0	0	0
1	52019864	52020153	1	shRunx3	0	0	0	0	0	1
1	52113487	52113745	1	shRunx3	0	0	0	0	0	1
1	52653648	52654122	1	memory	0	0	0	1	0	0
1	52768041	52768426	1	shCd19	0	0	0	0	1	0
1	52845338	52845752	1	terminal	0	0	1	0	0	0
1	53123613	53123869	1	terminal	0	0	1	0	0	0
1	53297075	53297375	1	shRunx3	0	0	0	0	0	1
1	53585197	53585443	1	shCd19	0	0	0	0	1	0
1	53833436	53833639	1	shCd19	0	0	0	0	1	0
1	53845225	53845653	1	shRunx3	0	0	0	0	0	1
1	53954991	53955283	1	memory	0	0	0	1	0	0
1	54048437	54048752	1	shCd19	0	0	0	0	1	0
1	54110774	54111212	1	shCd19	0	0	0	0	1	0
1	54314298	54314551	1	shRunx3	0	0	0	0	0	1
1	54426975	54427233	1	early	1	0	0	0	0	0
1	54519689	54520065	1	late	0	1	0	0	0	0
1	54660700	54661052	1	shCd19	0	0	0	0	1	0
1	54765350	54766143	1	late	0	1	0	0	0	0
1	54871300	54871512	1	shRunx3	0	0	0	0	0	1
1	54913499	54913523	1	terminal	0	0	1	0	0	0
1	54913523	54913810	2	terminal,shRunx3	0	0	1	0	0	1
1	54913810	54914295	1	terminal	0	0	1	0	0	0
1	55020108	55020357	1	memory	0	0	0	1	0	0
1	55179451	55180026	1	terminal	0	0	1	0	0	0
1	55613237	55613498	1	shRunx3	0	0	0	0	0	1
1	55915316	55915551	1	terminal	0	0	1	0	0	0
1	55941714	55942393	1	late	0	1	0	0	0	0
1	55961979	55962350	1	terminal	0	0	1	0	0	0
1	56043304	56044070	1	late	0	1	0	0	0	0
1	56116088	56116404	1	terminal	0	0	1	0	0	0
1	56513669	56514303	1	late	0	1	0	0	0	0
1	56620549	56620822	1	shRunx3	0	0	0	0	0	1
1	57327349	57327577	1	memory	0	0	0	1	0	0
1	57448353	57448819	1	early	1	0	0	0	0	0
1	57718832	57719361	1	shRunx3	0	0	0	0	0	1
1	57998999	57999511	1	memory	0	0	0	1	0	0
1	58013129	58013378	1	terminal	0	0	1	0	0	0
1	58234834	58235143	1	memory	0	0	0	1	0	0
1	58241394	58241709	1	early	1	0	0	0	0	0
1	58383244	58383693	1	late	0	1	0	0	0	0
1	58516540	58516777	1	shCd19	0	0	0	0	1	0
1	58797167	58797394	1	shRunx3	0	0	0	0	0	1
1	58803688	58803966	1	early	1	0	0	0	0	0
1	59237851	59238067	1	shRunx3	0	0	0	0	0	1
1	59297228	59297631	1	shCd19	0	0	0	0	1	0
1	59628051	59628468	1	shRunx3	0	0	0	0	0	1
1	59841294	59841734	1	shCd19	0	0	0	0	1	0
1	59870146	59870435	1	terminal	0	0	1	0	0	0
1	60305648	60305879	1	memory	0	0	0	1	0	0
1	60395182	60395415	1	terminal	0	0	1	0	0	0
1	60717219	60717420	1	shRunx3	0	0	0	0	0	1
1	60745902	60746386	1	shRunx3	0	0	0	0	0	1
1	60776091	60776383	1	late	0	1	0	0	0	0
1	60776767	60777140	1	shCd19	0	0	0	0	1	0
1	60801926	60802297	1	early	1	0	0	0	0	0
1	61033152	61033511	1	terminal	0	0	1	0	0	0
1	61147368	61147769	1	terminal	0	0	1	0	0	0
1	61287553	61287881	1	shCd19	0	0	0	0	1	0
1	61404135	61404408	1	terminal	0	0	1	0	0	0
1	61527312	61527540	1	shCd19	0	0	0	0	1	0
1	61663921	61664400	1	shCd19	0	0	0	0	1	0
1	61821537	61821728	1	shRunx3	0	0	0	0	0	1
1	62051290	62051562	1	late	0	1	0	0	0	0
1	62139052	62139639	1	early	1	0	0	0	0	0
1	62187920	62188276	1	terminal	0	0	1	0	0	0
1	62213361	62213810	1	terminal	0	0	1	0	0	0
1	62690732	62690975	1	shCd19	0	0	0	0	1	0
1	62875537	62875787	1	terminal	0	0	1	0	0	0
1	62971383	62971589	1	shRunx3	0	0	0	0	0	1
1	63034181	63034474	1	late	0	1	0	0	0	0
1	63202290	63202540	1	shRunx3	0	0	0	0	0	1
1	63264517	63264792	1	memory	0	0	0	1	0	0
1	63335260	63335512	1	terminal	0	0	1	0	0	0
1	63350046	63350392	1	memory	0	0	0	1	0	0
1	63395748	63396166	1	shRunx3	0	0	0	0	0	1
1	63578476	63578704	1	terminal	0	0	1	0	0	0
1	63916289	63916517	1	memory	0	0	0	1	0	0
1	64038407	64038721	1	terminal	0	0	1	0	0	0
1	64303831	64304185	1	shCd19	0	0	0	0	1	0
1	64531840	64532529	1	shRunx3	0	0	0	0	0	1
1	64587833	64588042	1	shRunx3	0	0	0	0	0	1
1	64924933	64925307	1	shCd19	0	0	0	0	1	0
1	65246017	65246230	1	shCd19	0	0	0	0	1	0
1	65274820	65275150	1	shRunx3	0	0	0	0	0	1
1	65572229	65572491	1	shCd19	0	0	0	0	1	0
1	65693432	65693995	1	terminal	0	0	1	0	0	0
1	65704234	65704499	1	terminal	0	0	1	0	0	0
1	65982192	65982523	1	terminal	0	0	1	0	0	0
1	65986431	65986754	1	terminal	0	0	1	0	0	0
1	66067023	66067700	1	terminal	0	0	1	0	0	0
1	66095958	66096432	1	shRunx3	0	0	0	0	0	1
1	66205956	66206262	1	shCd19	0	0	0	0	1	0
1	66349741	66350002	1	shCd19	0	0	0	0	1	0
1	66817134	66817545	1	shRunx3	0	0	0	0	0	1
1	67108994	67109445	1	terminal	0	0	1	0	0	0
1	67599728	67599955	1	shRunx3	0	0	0	0	0	1
1	67601065	67601510	1	early	1	0	0	0	0	0
1	67669964	67670292	1	terminal	0	0	1	0	0	0
1	67972218	67972671	1	terminal	0	0	1	0	0	0
1	68188793	68188994	1	shCd19	0	0	0	0	1	0
1	68634069	68634283	1	shRunx3	0	0	0	0	0	1
1	68916418	68916821	1	shCd19	0	0	0	0	1	0
1	69201899	69202121	1	shRunx3	0	0	0	0	0	1
1	69610270	69610775	1	late	0	1	0	0	0	0
1	69768765	69769258	1	shCd19	0	0	0	0	1	0
1	69824290	69824570	1	shCd19	0	0	0	0	1	0
1	69868152	69868649	1	shRunx3	0	0	0	0	0	1
1	69948802	69949243	1	memory	0	0	0	1	0	0
1	70141983	70142253	1	shCd19	0	0	0	0	1	0
1	70348992	70349230	1	memory	0	0	0	1	0	0
1	70456438	70456876	1	terminal	0	0	1	0	0	0
1	70522957	70523294	1	shRunx3	0	0	0	0	0	1
1	70571543	70571929	1	shRunx3	0	0	0	0	0	1
1	70641201	70641543	1	early	1	0	0	0	0	0
1	70676188	70676464	1	shRunx3	0	0	0	0	0	1
1	70768035	70768261	1	shRunx3	0	0	0	0	0	1
1	70778205	70778501	1	shCd19	0	0	0	0	1	0
1	71677957	71678204	1	terminal	0	0	1	0	0	0
1	71834270	71834533	1	early	1	0	0	0	0	0
1	71843894	71844301	1	shCd19	0	0	0	0	1	0
1	72180307	72180595	1	terminal	0	0	1	0	0	0
1	72427782	72428292	1	shRunx3	0	0	0	0	0	1
1	72431871	72432179	1	shRunx3	0	0	0	0	0	1
1	72644236	72644615	1	late	0	1	0	0	0	0
1	72700995	72701299	1	shCd19	0	0	0	0	1	0
1	72819795	72820049	1	memory	0	0	0	1	0	0
1	72955024	72955330	1	memory	0	0	0	1	0	0
1	73275927	73276450	1	terminal	0	0	1	0	0	0
1	73619700	73619938	1	shCd19	0	0	0	0	1	0
1	74139270	74139634	1	shCd19	0	0	0	0	1	0
1	74200997	74201387	1	shCd19	0	0	0	0	1	0
1	74201387	74201596	2	shCd19,shRunx3	0	0	0	0	1	1
1	74201596	74201786	1	shRunx3	0	0	0	0	0	1
1	74265679	74265950	1	memory	0	0	0	1	0	0
1	74435514	74435763	1	shCd19	0	0	0	0	1	0
1	74533596	74533863	1	memory	0	0	0	1	0	0
1	74788971	74789224	1	memory	0	0	0	1	0	0
1	74911884	74912154	1	terminal	0	0	1	0	0	0
1	74919471	74919741	1	shRunx3	0	0	0	0	0	1
1	75124716	75124730	1	shRunx3	0	0	0	0	0	1
1	75124730	75125241	2	shCd19,shRunx3	0	0	0	0	1	1
1	75464077	75464431	1	shRunx3	0	0	0	0	0	1
1	75569524	75569824	1	terminal	0	0	1	0	0	0
1	75745994	75746450	1	terminal	0	0	1	0	0	0
1	75806948	75807247	1	early	1	0	0	0	0	0
1	75940736	75941183	1	terminal	0	0	1	0	0	0
1	76024832	76025169	1	terminal	0	0	1	0	0	0
1	76389046	76389306	1	memory	0	0	0	1	0	0
1	76862179	76862375	1	shRunx3	0	0	0	0	0	1
1	77022343	77022656	1	shRunx3	0	0	0	0	0	1
1	77556345	77556726	1	shCd19	0	0	0	0	1	0
1	78318146	78318447	1	memory	0	0	0	1	0	0
1	78330379	78331064	1	early	1	0	0	0	0	0
1	78488624	78489138	1	shRunx3	0	0	0	0	0	1
1	78625985	78626232	1	shRunx3	0	0	0	0	0	1
1	78649370	78649694	1	terminal	0	0	1	0	0	0
1	78703831	78704092	1	late	0	1	0	0	0	0
1	79141677	79142127	1	late	0	1	0	0	0	0
1	79319799	79320039	1	terminal	0	0	1	0	0	0
1	79377154	79377421	1	shRunx3	0	0	0	0	0	1
1	79504699	79504983	1	terminal	0	0	1	0	0	0
1	79559392	79559641	1	memory	0	0	0	1	0	0
1	79586289	79586510	1	shRunx3	0	0	0	0	0	1
1	79601805	79602028	1	shCd19	0	0	0	0	1	0
1	79767051	79767289	1	terminal	0	0	1	0	0	0
1	79767289	79767499	2	terminal,shRunx3	0	0	1	0	0	1
1	79767499	79767619	1	terminal	0	0	1	0	0	0
1	79788826	79789172	1	memory	0	0	0	1	0	0
1	79850744	79851123	1	memory	0	0	0	1	0	0
1	79881078	79881488	1	shRunx3	0	0	0	0	0	1
1	79980246	79980526	1	memory	0	0	0	1	0	0
1	79980606	79981080	1	shRunx3	0	0	0	0	0	1
1	80000271	80000563	1	terminal	0	0	1	0	0	0
1	80377601	80378024	1	late	0	1	0	0	0	0
1	80379615	80379814	1	shCd19	0	0	0	0	1	0
1	80662241	80662619	1	shCd19	0	0	0	0	1	0
1	80755500	80755748	1	shRunx3	0	0	0	0	0	1
1	80792887	80793164	1	shRunx3	0	0	0	0	0	1
1	80893494	80893954	1	terminal	0	0	1	0	0	0
1	81220823	81221206	1	memory	0	0	0	1	0	0
1	81809934	81810167	1	terminal	0	0	1	0	0	0
1	82366506	82366722	1	shCd19	0	0	0	0	1	0
1	82432271	82432518	1	terminal	0	0	1	0	0	0
1	82539007	82539238	1	memory	0	0	0	1	0	0
1	82629900	82630176	1	shRunx3	0	0	0	0	0	1
1	82838972	82839218	1	early	1	0	0	0	0	0
1	83141774	83141977	1	shRunx3	0	0	0	0	0	1
1	83859087	83859390	1	shCd19	0	0	0	0	1	0
1	83868488	83868769	1	memory	0	0	0	1	0	0
1	83919140	83919346	1	shCd19	0	0	0	0	1	0
1	84362048	84362389	1	early	1	0	0	0	0	0
1	84366720	84367129	1	shRunx3	0	0	0	0	0	1
1	84525797	84526077	1	memory	0	0	0	1	0	0
1	84594435	84594865	1	terminal	0	0	1	0	0	0
1	84616076	84616281	1	shCd19	0	0	0	0	1	0
1	84641427	84641933	1	late	0	1	0	0	0	0
1	84844149	84844374	1	shRunx3	0	0	0	0	0	1
1	85809943	85810416	1	terminal	0	0	1	0	0	0
1	85811853	85812128	1	early	1	0	0	0	0	0
1	85888287	85888840	1	terminal	0	0	1	0	0	0
1	86036426	86036652	1	shCd19	0	0	0	0	1	0
1	86064365	86064410	1	shCd19	0	0	0	0	1	0
1	86064410	86064732	2	shCd19,shRunx3	0	0	0	0	1	1
1	86064732	86064744	1	shCd19	0	0	0	0	1	0
