chrom	start	end	num	list	early	late	terminal	memory	shCd19	shRunx3
1	4445902	4446103	1	shCd19	0	0	0	0	1	0
1	4461891	4462416	1	shCd19	0	0	0	0	1	0
1	4483062	4483263	1	shCd19	0	0	0	0	1	0
1	4496229	4496532	1	shCd19	0	0	0	0	1	0
1	4568757	4568983	1	shRunx3	0	0	0	0	0	1
1	4591385	4591809	1	shRunx3	0	0	0	0	0	1
1	4621306	4621556	1	shCd19	0	0	0	0	1	0
1	4630558	4630771	1	shCd19	0	0	0	0	1	0
1	4631098	4631662	1	terminal	0	0	1	0	0	0
1	4647931	4648220	1	shCd19	0	0	0	0	1	0
1	4660905	4661201	1	shRunx3	0	0	0	0	0	1
1	4675330	4675604	1	shCd19	0	0	0	0	1	0
1	4740794	4741007	1	shRunx3	0	0	0	0	0	1
1	4759366	4759639	1	shRunx3	0	0	0	0	0	1
1	4802787	4803016	1	shCd19	0	0	0	0	1	0
1	4810139	4810339	1	shCd19	0	0	0	0	1	0
1	4821228	4821529	1	shRunx3	0	0	0	0	0	1
1	4853177	4853381	1	shRunx3	0	0	0	0	0	1
1	4859958	4860225	1	memory	0	0	0	1	0	0
1	4868328	4868597	1	shRunx3	0	0	0	0	0	1
1	4889181	4889533	1	shRunx3	0	0	0	0	0	1
1	4901005	4901270	1	shRunx3	0	0	0	0	0	1
1	4937436	4937724	1	shCd19	0	0	0	0	1	0
1	4968777	4969143	1	shRunx3	0	0	0	0	0	1
1	5007554	5007775	1	shCd19	0	0	0	0	1	0
1	5137900	5138161	1	shCd19	0	0	0	0	1	0
1	5144249	5144605	1	shRunx3	0	0	0	0	0	1
1	5180876	5181336	1	shCd19	0	0	0	0	1	0
1	5188655	5188937	1	early	1	0	0	0	0	0
1	5197315	5197737	1	shRunx3	0	0	0	0	0	1
1	5258861	5259328	1	shCd19	0	0	0	0	1	0
1	5332730	5332971	1	shRunx3	0	0	0	0	0	1
1	5363108	5363318	1	shCd19	0	0	0	0	1	0
1	5403384	5403967	1	shRunx3	0	0	0	0	0	1
1	5512591	5512891	1	shCd19	0	0	0	0	1	0
1	5526785	5527345	1	shCd19	0	0	0	0	1	0
1	5532285	5532500	1	shCd19	0	0	0	0	1	0
1	5572217	5572413	1	shCd19	0	0	0	0	1	0
1	5599048	5599560	1	shRunx3	0	0	0	0	0	1
1	5630308	5630693	1	shRunx3	0	0	0	0	0	1
1	5638877	5639115	1	shRunx3	0	0	0	0	0	1
1	5673824	5674159	1	shCd19	0	0	0	0	1	0
1	5692260	5692460	1	shRunx3	0	0	0	0	0	1
1	5878840	5879140	1	terminal	0	0	1	0	0	0
1	5880772	5881085	1	shRunx3	0	0	0	0	0	1
1	5917696	5917962	1	shCd19	0	0	0	0	1	0
1	5940805	5941114	1	shRunx3	0	0	0	0	0	1
1	5955197	5955429	1	shCd19	0	0	0	0	1	0
1	5985375	5985899	1	shRunx3	0	0	0	0	0	1
1	6067305	6067502	1	shCd19	0	0	0	0	1	0
1	6080999	6081241	1	shCd19	0	0	0	0	1	0
1	6139493	6139763	1	shCd19	0	0	0	0	1	0
1	6175122	6175625	1	shCd19	0	0	0	0	1	0
1	6204760	6205018	1	shRunx3	0	0	0	0	0	1
1	6222025	6222284	1	shRunx3	0	0	0	0	0	1
1	6268762	6269190	1	shCd19	0	0	0	0	1	0
1	6322251	6322648	1	shCd19	0	0	0	0	1	0
1	6334042	6334249	1	shCd19	0	0	0	0	1	0
1	6467927	6468126	1	shCd19	0	0	0	0	1	0
1	6475962	6476192	1	shCd19	0	0	0	0	1	0
1	6557136	6557394	1	shCd19	0	0	0	0	1	0
1	6589166	6589478	1	shCd19	0	0	0	0	1	0
1	6591267	6591544	1	early	1	0	0	0	0	0
1	6595593	6595884	1	shRunx3	0	0	0	0	0	1
1	6606181	6606397	1	shCd19	0	0	0	0	1	0
1	6632643	6632983	1	shRunx3	0	0	0	0	0	1
1	6669324	6669533	1	shCd19	0	0	0	0	1	0
1	6669730	6670164	1	shCd19	0	0	0	0	1	0
1	6686460	6686666	1	shCd19	0	0	0	0	1	0
1	6691106	6691541	1	shCd19	0	0	0	0	1	0
1	6743497	6743734	1	terminal	0	0	1	0	0	0
1	6749180	6749506	1	memory	0	0	0	1	0	0
1	6787977	6788346	1	terminal	0	0	1	0	0	0
1	6821217	6821552	1	shRunx3	0	0	0	0	0	1
1	6845472	6845715	1	shCd19	0	0	0	0	1	0
1	6905702	6906279	1	shRunx3	0	0	0	0	0	1
1	6906829	6907122	1	shRunx3	0	0	0	0	0	1
1	6933319	6933528	1	shCd19	0	0	0	0	1	0
1	6942523	6942794	1	shRunx3	0	0	0	0	0	1
1	6981533	6981859	1	shCd19	0	0	0	0	1	0
1	6986049	6986263	1	shCd19	0	0	0	0	1	0
1	7007800	7008041	1	shCd19	0	0	0	0	1	0
1	7047137	7047465	1	terminal	0	0	1	0	0	0
1	7088964	7089290	1	shCd19	0	0	0	0	1	0
1	7126893	7127383	1	terminal	0	0	1	0	0	0
1	7158909	7159137	1	shRunx3	0	0	0	0	0	1
1	7229345	7229615	1	shRunx3	0	0	0	0	0	1
1	7237448	7237893	1	shRunx3	0	0	0	0	0	1
1	7264422	7264771	1	memory	0	0	0	1	0	0
1	7280211	7280407	1	shCd19	0	0	0	0	1	0
1	7327514	7327730	1	shRunx3	0	0	0	0	0	1
1	7343250	7343470	1	shRunx3	0	0	0	0	0	1
1	7358571	7358786	1	shCd19	0	0	0	0	1	0
1	7384938	7385194	1	shCd19	0	0	0	0	1	0
1	7392128	7392869	1	shCd19	0	0	0	0	1	0
1	7397679	7397900	1	shCd19	0	0	0	0	1	0
1	7454450	7454694	1	shRunx3	0	0	0	0	0	1
1	7469403	7469797	1	shCd19	0	0	0	0	1	0
1	7499614	7499904	1	shRunx3	0	0	0	0	0	1
1	7508385	7508601	1	shRunx3	0	0	0	0	0	1
1	7533457	7533733	1	shCd19	0	0	0	0	1	0
1	7537468	7538156	1	terminal	0	0	1	0	0	0
1	7550157	7550380	1	shCd19	0	0	0	0	1	0
1	7556501	7556921	1	shRunx3	0	0	0	0	0	1
1	7570836	7571170	1	shRunx3	0	0	0	0	0	1
1	7626641	7626857	1	shRunx3	0	0	0	0	0	1
1	7658578	7658796	1	shRunx3	0	0	0	0	0	1
1	7683133	7683459	1	shRunx3	0	0	0	0	0	1
1	7702833	7703206	1	shRunx3	0	0	0	0	0	1
1	7777375	7777671	1	terminal	0	0	1	0	0	0
1	7816923	7817396	1	memory	0	0	0	1	0	0
1	7823403	7823600	1	shRunx3	0	0	0	0	0	1
1	7854132	7854474	1	shRunx3	0	0	0	0	0	1
1	7866477	7866761	1	shRunx3	0	0	0	0	0	1
1	7893764	7894064	1	shCd19	0	0	0	0	1	0
1	7923440	7923872	1	late	0	1	0	0	0	0
1	8024793	8025030	1	shCd19	0	0	0	0	1	0
1	8065039	8065252	1	shRunx3	0	0	0	0	0	1
1	8080068	8080322	1	terminal	0	0	1	0	0	0
1	8140612	8140910	1	terminal	0	0	1	0	0	0
1	8203570	8203894	1	shRunx3	0	0	0	0	0	1
1	8238245	8238469	1	shCd19	0	0	0	0	1	0
1	8291856	8292054	1	shRunx3	0	0	0	0	0	1
1	8309628	8309921	1	shRunx3	0	0	0	0	0	1
1	8351643	8351987	1	terminal	0	0	1	0	0	0
1	8365588	8365861	1	shCd19	0	0	0	0	1	0
1	8411796	8412136	1	shRunx3	0	0	0	0	0	1
1	8418567	8418763	1	shCd19	0	0	0	0	1	0
1	8438786	8439026	1	memory	0	0	0	1	0	0
1	8474813	8475098	1	shRunx3	0	0	0	0	0	1
1	8485845	8486193	1	shRunx3	0	0	0	0	0	1
1	8604442	8604822	1	shCd19	0	0	0	0	1	0
1	8623721	8624195	1	shCd19	0	0	0	0	1	0
1	8737770	8738108	1	shRunx3	0	0	0	0	0	1
1	8768066	8768334	1	shRunx3	0	0	0	0	0	1
1	8785414	8785635	1	shRunx3	0	0	0	0	0	1
1	8844034	8844307	1	shRunx3	0	0	0	0	0	1
1	8879646	8879936	1	shRunx3	0	0	0	0	0	1
1	8881005	8881205	1	shRunx3	0	0	0	0	0	1
1	8891149	8891453	1	shCd19	0	0	0	0	1	0
1	8931191	8931451	1	shCd19	0	0	0	0	1	0
1	8946973	8947172	1	shCd19	0	0	0	0	1	0
1	8949670	8949969	1	shCd19	0	0	0	0	1	0
1	8966485	8966753	1	shRunx3	0	0	0	0	0	1
1	8975249	8975550	1	terminal	0	0	1	0	0	0
1	8991084	8991281	1	shCd19	0	0	0	0	1	0
1	9052594	9053234	1	shRunx3	0	0	0	0	0	1
1	9073728	9073956	1	shCd19	0	0	0	0	1	0
1	9106546	9106773	1	shCd19	0	0	0	0	1	0
1	9231639	9231867	1	shCd19	0	0	0	0	1	0
1	9257666	9258004	1	memory	0	0	0	1	0	0
1	9259594	9259793	1	shCd19	0	0	0	0	1	0
1	9273149	9273359	1	shCd19	0	0	0	0	1	0
1	9275741	9276000	1	shRunx3	0	0	0	0	0	1
1	9279770	9280001	1	shCd19	0	0	0	0	1	0
1	9282264	9282585	1	shCd19	0	0	0	0	1	0
1	9344456	9344686	1	shRunx3	0	0	0	0	0	1
1	9401851	9402117	1	memory	0	0	0	1	0	0
1	9436396	9436642	1	shCd19	0	0	0	0	1	0
1	9500674	9501589	1	terminal	0	0	1	0	0	0
1	9537552	9537873	1	shCd19	0	0	0	0	1	0
1	9568031	9568531	1	memory	0	0	0	1	0	0
1	9577485	9577743	1	shCd19	0	0	0	0	1	0
1	9582179	9582409	1	shRunx3	0	0	0	0	0	1
1	9587283	9587517	1	shRunx3	0	0	0	0	0	1
1	9630913	9631153	1	shCd19	0	0	0	0	1	0
1	9675018	9675350	1	shRunx3	0	0	0	0	0	1
1	9729363	9729754	1	shCd19	0	0	0	0	1	0
1	9753920	9754162	1	shCd19	0	0	0	0	1	0
1	9813320	9813738	1	shCd19	0	0	0	0	1	0
1	9847924	9848665	1	shCd19	0	0	0	0	1	0
1	9880455	9881218	1	shCd19	0	0	0	0	1	0
1	9896555	9896820	1	terminal	0	0	1	0	0	0
1	9908642	9908862	1	shCd19	0	0	0	0	1	0
1	9921342	9921591	1	shCd19	0	0	0	0	1	0
1	9950180	9950560	1	shCd19	0	0	0	0	1	0
1	10003625	10004076	1	shRunx3	0	0	0	0	0	1
1	10014079	10014337	1	shCd19	0	0	0	0	1	0
1	10030997	10031380	1	shCd19	0	0	0	0	1	0
1	10037919	10038222	1	shCd19	0	0	0	0	1	0
1	10038222	10038417	2	shCd19,shRunx3	0	0	0	0	1	1
1	10038417	10038456	1	shRunx3	0	0	0	0	0	1
1	10043954	10044188	1	shCd19	0	0	0	0	1	0
1	10047779	10048007	1	shCd19	0	0	0	0	1	0
1	10053900	10054410	1	shCd19	0	0	0	0	1	0
1	10076946	10077202	1	shRunx3	0	0	0	0	0	1
1	10109277	10109719	1	shRunx3	0	0	0	0	0	1
1	10114608	10114829	1	shRunx3	0	0	0	0	0	1
1	10188224	10188496	1	terminal	0	0	1	0	0	0
1	10231036	10231314	1	shCd19	0	0	0	0	1	0
1	10233118	10233737	1	shCd19	0	0	0	0	1	0
1	10247295	10247679	1	shCd19	0	0	0	0	1	0
1	10306868	10307320	1	shRunx3	0	0	0	0	0	1
1	10368767	10369003	1	shRunx3	0	0	0	0	0	1
1	10381039	10381258	1	shRunx3	0	0	0	0	0	1
1	10427986	10428217	1	shCd19	0	0	0	0	1	0
1	10440827	10441308	1	terminal	0	0	1	0	0	0
1	10474102	10474456	1	shCd19	0	0	0	0	1	0
1	10475270	10475627	1	terminal	0	0	1	0	0	0
1	10490811	10491172	1	shRunx3	0	0	0	0	0	1
1	10572682	10573117	1	shCd19	0	0	0	0	1	0
1	10636859	10637157	1	shRunx3	0	0	0	0	0	1
1	10664035	10664339	1	shRunx3	0	0	0	0	0	1
1	10702972	10703187	1	shCd19	0	0	0	0	1	0
1	10748353	10748585	1	shRunx3	0	0	0	0	0	1
1	10753327	10753613	1	shCd19	0	0	0	0	1	0
1	10765588	10766073	1	shCd19	0	0	0	0	1	0
1	10842886	10843246	1	shCd19	0	0	0	0	1	0
1	10854236	10854528	1	shRunx3	0	0	0	0	0	1
1	10866671	10866925	1	shCd19	0	0	0	0	1	0
1	10925648	10925906	1	shCd19	0	0	0	0	1	0
1	11050292	11050697	1	shCd19	0	0	0	0	1	0
1	11064074	11064324	1	terminal	0	0	1	0	0	0
1	11152596	11152973	1	terminal	0	0	1	0	0	0
1	11194677	11195029	1	late	0	1	0	0	0	0
1	11201687	11201907	1	shRunx3	0	0	0	0	0	1
1	11203462	11203757	1	shRunx3	0	0	0	0	0	1
1	11208023	11208311	1	shCd19	0	0	0	0	1	0
1	11226361	11226613	1	shRunx3	0	0	0	0	0	1
1	11287313	11287539	1	shRunx3	0	0	0	0	0	1
1	11315803	11316210	1	late	0	1	0	0	0	0
1	11320052	11320381	1	shCd19	0	0	0	0	1	0
1	11333605	11333806	1	shCd19	0	0	0	0	1	0
1	11334082	11334445	1	shCd19	0	0	0	0	1	0
1	11346927	11347145	1	shRunx3	0	0	0	0	0	1
1	11397872	11398571	1	terminal	0	0	1	0	0	0
1	11412797	11412996	1	shCd19	0	0	0	0	1	0
1	11427415	11427615	1	shRunx3	0	0	0	0	0	1
1	11452376	11452573	1	shCd19	0	0	0	0	1	0
1	11489260	11489474	1	shRunx3	0	0	0	0	0	1
1	11492844	11493054	1	shCd19	0	0	0	0	1	0
1	11493948	11494612	1	shRunx3	0	0	0	0	0	1
1	11513073	11513307	1	shCd19	0	0	0	0	1	0
1	11526420	11526672	1	shRunx3	0	0	0	0	0	1
1	11557531	11557883	1	shRunx3	0	0	0	0	0	1
1	11713706	11713938	1	shRunx3	0	0	0	0	0	1
1	11715019	11715224	1	shCd19	0	0	0	0	1	0
1	11718716	11718924	1	shRunx3	0	0	0	0	0	1
1	11756885	11757692	1	shCd19	0	0	0	0	1	0
1	11762316	11762693	1	shRunx3	0	0	0	0	0	1
1	11826917	11827126	1	shCd19	0	0	0	0	1	0
1	11838034	11838248	1	shCd19	0	0	0	0	1	0
1	11856650	11857007	1	shRunx3	0	0	0	0	0	1
1	11900747	11901041	1	shRunx3	0	0	0	0	0	1
1	11926083	11926289	1	shCd19	0	0	0	0	1	0
1	11946483	11946682	1	shRunx3	0	0	0	0	0	1
1	11962796	11963003	1	shCd19	0	0	0	0	1	0
1	11967270	11967533	1	shCd19	0	0	0	0	1	0
1	11981300	11981598	1	shCd19	0	0	0	0	1	0
1	12027401	12027653	1	shRunx3	0	0	0	0	0	1
1	12104047	12104245	1	shRunx3	0	0	0	0	0	1
1	12143174	12143373	1	shRunx3	0	0	0	0	0	1
1	12147653	12147871	1	shCd19	0	0	0	0	1	0
1	12152894	12153303	1	terminal	0	0	1	0	0	0
1	12157049	12157307	1	shCd19	0	0	0	0	1	0
1	12163242	12163459	1	shCd19	0	0	0	0	1	0
1	12201675	12201966	1	shCd19	0	0	0	0	1	0
1	12206227	12206624	1	shCd19	0	0	0	0	1	0
1	12216366	12216712	1	memory	0	0	0	1	0	0
1	12230971	12231226	1	shCd19	0	0	0	0	1	0
1	12258928	12259218	1	shCd19	0	0	0	0	1	0
1	12327442	12327705	1	shCd19	0	0	0	0	1	0
1	12337863	12338115	1	shRunx3	0	0	0	0	0	1
1	12367425	12367812	1	shRunx3	0	0	0	0	0	1
1	12375850	12376421	1	shCd19	0	0	0	0	1	0
1	12411857	12412067	1	shRunx3	0	0	0	0	0	1
1	12427586	12427785	1	shCd19	0	0	0	0	1	0
1	12445482	12445684	1	shRunx3	0	0	0	0	0	1
1	12464680	12464955	1	shCd19	0	0	0	0	1	0
1	12499496	12499739	1	shCd19	0	0	0	0	1	0
1	12623040	12623424	1	shCd19	0	0	0	0	1	0
1	12632665	12632932	1	terminal	0	0	1	0	0	0
1	12646917	12647169	1	shRunx3	0	0	0	0	0	1
1	12657271	12657477	1	shCd19	0	0	0	0	1	0
1	12694667	12694882	1	shCd19	0	0	0	0	1	0
1	12752298	12752543	1	terminal	0	0	1	0	0	0
1	12757378	12757875	1	shCd19	0	0	0	0	1	0
1	12774034	12774231	1	shCd19	0	0	0	0	1	0
1	12814697	12814896	1	shRunx3	0	0	0	0	0	1
1	12897008	12897245	1	shCd19	0	0	0	0	1	0
1	12897534	12897735	1	shRunx3	0	0	0	0	0	1
1	12917450	12917654	1	shRunx3	0	0	0	0	0	1
1	12919834	12920094	1	shRunx3	0	0	0	0	0	1
1	12964680	12965038	1	shCd19	0	0	0	0	1	0
1	12970714	12970965	1	shCd19	0	0	0	0	1	0
1	13007780	13008010	1	shCd19	0	0	0	0	1	0
1	13016488	13016826	1	shCd19	0	0	0	0	1	0
1	13193755	13194078	1	shCd19	0	0	0	0	1	0
1	13236743	13237438	1	shRunx3	0	0	0	0	0	1
1	13265934	13266170	1	shCd19	0	0	0	0	1	0
1	13278613	13278873	1	shCd19	0	0	0	0	1	0
1	13289475	13289682	1	shRunx3	0	0	0	0	0	1
1	13294709	13295224	1	shCd19	0	0	0	0	1	0
1	13301373	13301658	1	shCd19	0	0	0	0	1	0
1	13305933	13306549	1	shRunx3	0	0	0	0	0	1
1	13371978	13373080	1	shCd19	0	0	0	0	1	0
1	13382330	13382416	1	shCd19	0	0	0	0	1	0
1	13382416	13382648	2	shCd19,shRunx3	0	0	0	0	1	1
1	13382648	13382914	1	shRunx3	0	0	0	0	0	1
1	13384458	13384703	1	shRunx3	0	0	0	0	0	1
1	13388384	13388923	1	shCd19	0	0	0	0	1	0
1	13390266	13390600	1	shRunx3	0	0	0	0	0	1
1	13454965	13455165	1	shRunx3	0	0	0	0	0	1
1	13459260	13459581	1	shRunx3	0	0	0	0	0	1
1	13480148	13480616	1	shCd19	0	0	0	0	1	0
1	13481132	13481596	1	shCd19	0	0	0	0	1	0
1	13490129	13490386	1	terminal	0	0	1	0	0	0
1	13498331	13498615	1	shCd19	0	0	0	0	1	0
1	13512167	13512495	1	shCd19	0	0	0	0	1	0
1	13559503	13559618	1	shCd19	0	0	0	0	1	0
1	13559618	13560008	2	shCd19,shRunx3	0	0	0	0	1	1
1	13560008	13560499	1	shRunx3	0	0	0	0	0	1
1	13561886	13562152	1	shCd19	0	0	0	0	1	0
1	13566912	13567276	1	shRunx3	0	0	0	0	0	1
1	13588560	13588838	1	shCd19	0	0	0	0	1	0
1	13590247	13590252	1	shCd19	0	0	0	0	1	0
1	13590252	13590461	2	shCd19,shRunx3	0	0	0	0	1	1
1	13590461	13590475	1	shCd19	0	0	0	0	1	0
1	13593120	13593213	1	shCd19	0	0	0	0	1	0
1	13593213	13593612	2	shCd19,shRunx3	0	0	0	0	1	1
1	13593612	13593820	1	shCd19	0	0	0	0	1	0
1	13598359	13598739	1	shCd19	0	0	0	0	1	0
1	13606673	13606899	1	shCd19	0	0	0	0	1	0
1	13609887	13610525	1	terminal	0	0	1	0	0	0
1	13639174	13639461	1	shCd19	0	0	0	0	1	0
1	13639461	13639902	2	shCd19,shRunx3	0	0	0	0	1	1
1	13639902	13640173	1	shCd19	0	0	0	0	1	0
1	13648764	13649084	1	shRunx3	0	0	0	0	0	1
1	13659703	13660843	1	shCd19	0	0	0	0	1	0
1	13675382	13675784	1	shRunx3	0	0	0	0	0	1
1	13763412	13763634	1	shCd19	0	0	0	0	1	0
1	13809265	13809470	1	shCd19	0	0	0	0	1	0
1	13838816	13839032	1	shCd19	0	0	0	0	1	0
1	13864321	13864539	1	shCd19	0	0	0	0	1	0
1	13899192	13899685	1	shRunx3	0	0	0	0	0	1
1	14008139	14008359	1	shCd19	0	0	0	0	1	0
1	14170422	14170621	1	shRunx3	0	0	0	0	0	1
1	14183908	14184106	1	shCd19	0	0	0	0	1	0
1	14204700	14204964	1	terminal	0	0	1	0	0	0
1	14206991	14207242	1	memory	0	0	0	1	0	0
1	14222965	14223437	1	shCd19	0	0	0	0	1	0
1	14254775	14254979	1	shCd19	0	0	0	0	1	0
1	14272415	14272625	1	shRunx3	0	0	0	0	0	1
1	14324566	14324913	1	shCd19	0	0	0	0	1	0
1	14410038	14410363	1	shRunx3	0	0	0	0	0	1
1	14420678	14421003	1	shRunx3	0	0	0	0	0	1
1	14447089	14447395	1	shRunx3	0	0	0	0	0	1
1	14448783	14449013	1	shCd19	0	0	0	0	1	0
1	14454296	14454553	1	shCd19	0	0	0	0	1	0
1	14470954	14471234	1	shCd19	0	0	0	0	1	0
1	14486694	14486986	1	early	1	0	0	0	0	0
1	14506066	14506268	1	shRunx3	0	0	0	0	0	1
1	14540568	14540915	1	shRunx3	0	0	0	0	0	1
1	14541371	14542042	1	shRunx3	0	0	0	0	0	1
1	14548463	14548667	1	shCd19	0	0	0	0	1	0
1	14555281	14555481	1	shCd19	0	0	0	0	1	0
1	14661110	14661598	1	early	1	0	0	0	0	0
1	14719084	14719354	1	shRunx3	0	0	0	0	0	1
1	14736839	14737045	1	shCd19	0	0	0	0	1	0
1	14741862	14742225	1	shRunx3	0	0	0	0	0	1
1	14750968	14751365	1	shCd19	0	0	0	0	1	0
1	14754945	14755226	1	shCd19	0	0	0	0	1	0
1	14776407	14776809	1	shRunx3	0	0	0	0	0	1
1	14790589	14790899	1	shRunx3	0	0	0	0	0	1
1	14820167	14820431	1	shCd19	0	0	0	0	1	0
1	14860700	14860921	1	shCd19	0	0	0	0	1	0
1	14900379	14900788	1	shRunx3	0	0	0	0	0	1
1	14930022	14930232	1	shCd19	0	0	0	0	1	0
1	14934714	14934957	1	terminal	0	0	1	0	0	0
1	14956179	14956386	1	shRunx3	0	0	0	0	0	1
1	15017494	15017717	1	shCd19	0	0	0	0	1	0
1	15068298	15068505	1	shRunx3	0	0	0	0	0	1
1	15074507	15074731	1	shCd19	0	0	0	0	1	0
1	15112853	15113071	1	shCd19	0	0	0	0	1	0
1	15116356	15116569	1	shCd19	0	0	0	0	1	0
1	15121758	15122166	1	shRunx3	0	0	0	0	0	1
1	15137041	15137491	1	shCd19	0	0	0	0	1	0
1	15183129	15183639	1	shCd19	0	0	0	0	1	0
1	15217720	15218107	1	shRunx3	0	0	0	0	0	1
1	15218629	15218909	1	shCd19	0	0	0	0	1	0
1	15269965	15270193	1	shCd19	0	0	0	0	1	0
1	15271461	15271760	1	shCd19	0	0	0	0	1	0
1	15287998	15288255	1	shRunx3	0	0	0	0	0	1
1	15326092	15326381	1	terminal	0	0	1	0	0	0
1	15361101	15361320	1	shRunx3	0	0	0	0	0	1
1	15400311	15400700	1	memory	0	0	0	1	0	0
1	15413078	15413409	1	shRunx3	0	0	0	0	0	1
1	15430778	15430976	1	shRunx3	0	0	0	0	0	1
1	15461356	15461847	1	shRunx3	0	0	0	0	0	1
1	15528550	15528758	1	shRunx3	0	0	0	0	0	1
1	15546042	15546276	1	shRunx3	0	0	0	0	0	1
1	15554570	15554924	1	shRunx3	0	0	0	0	0	1
1	15580343	15580813	1	terminal	0	0	1	0	0	0
1	15605846	15606386	1	shCd19	0	0	0	0	1	0
1	15631018	15631243	1	shCd19	0	0	0	0	1	0
1	15686547	15686815	1	terminal	0	0	1	0	0	0
1	15712800	15713259	1	shRunx3	0	0	0	0	0	1
1	15774078	15774282	1	shRunx3	0	0	0	0	0	1
1	15802857	15803227	1	late	0	1	0	0	0	0
1	15821813	15822389	1	shRunx3	0	0	0	0	0	1
1	15858805	15859222	1	shCd19	0	0	0	0	1	0
1	15875691	15875997	1	shCd19	0	0	0	0	1	0
1	15894859	15895078	1	shRunx3	0	0	0	0	0	1
1	16009141	16009446	1	shRunx3	0	0	0	0	0	1
1	16014802	16015072	1	memory	0	0	0	1	0	0
1	16033868	16034181	1	late	0	1	0	0	0	0
1	16048102	16048428	1	shCd19	0	0	0	0	1	0
1	16058818	16059207	1	shRunx3	0	0	0	0	0	1
1	16098003	16098202	1	shRunx3	0	0	0	0	0	1
1	16098981	16099265	1	shCd19	0	0	0	0	1	0
1	16104757	16105043	1	shCd19	0	0	0	0	1	0
1	16106212	16106493	1	shCd19	0	0	0	0	1	0
1	16111208	16111419	1	shCd19	0	0	0	0	1	0
1	16149943	16150291	1	shCd19	0	0	0	0	1	0
1	16216547	16216821	1	shCd19	0	0	0	0	1	0
1	16228028	16228244	1	shCd19	0	0	0	0	1	0
1	16242318	16242521	1	shRunx3	0	0	0	0	0	1
1	16277717	16277991	1	shCd19	0	0	0	0	1	0
1	16349149	16349517	1	terminal	0	0	1	0	0	0
1	16373970	16374272	1	shCd19	0	0	0	0	1	0
1	16379066	16379297	1	shCd19	0	0	0	0	1	0
1	16389255	16389487	1	shRunx3	0	0	0	0	0	1
1	16435214	16435602	1	terminal	0	0	1	0	0	0
1	16446023	16446246	1	shRunx3	0	0	0	0	0	1
1	16461593	16461906	1	shRunx3	0	0	0	0	0	1
1	16489068	16489356	1	shCd19	0	0	0	0	1	0
1	16510070	16510474	1	terminal	0	0	1	0	0	0
1	16517778	16518002	1	shRunx3	0	0	0	0	0	1
1	16520684	16520924	1	shCd19	0	0	0	0	1	0
1	16534313	16534786	1	shCd19	0	0	0	0	1	0
