chrom	start	end	num	list	early_Runx1	early_Runx3	late_Runx1	late_Runx3	terminal_Runx1	terminal_Runx3	memory_Runx1	memory_Runx3	shCd19_Runx1	shCd19_Runx3	shRunx3_Runx1	shRunx3_Runx3
1	8921754	8921970	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
1	9065466	9065822	1	late_Runx1	0	0	1	0	0	0	0	0	0	0	0	0
1	9067082	9067656	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
1	9189766	9190035	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
1	9257666	9258004	1	memory_Runx3	0	0	0	0	0	0	0	1	0	0	0	0
1	9331126	9331437	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
1	9397349	9397716	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
1	9406429	9406938	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
1	9568031	9568531	1	memory_Runx3	0	0	0	0	0	0	0	1	0	0	0	0
1	9596917	9597448	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
1	9673443	9673774	1	memory_Runx1	0	0	0	0	0	0	1	0	0	0	0	0
1	9675018	9675350	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
1	9712204	9712440	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
1	9770597	9770853	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
1	9807571	9807820	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
1	9847924	9847930	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
1	9847930	9848251	2	shCd19_Runx1,shCd19_Runx3	0	0	0	0	0	0	0	0	1	1	0	0
1	9848251	9848665	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
1	10037919	10038417	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
1	10121499	10121717	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
1	10122628	10122899	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
1	10412867	10413075	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
1	10417237	10417429	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
1	10477264	10477796	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
1	10616487	10616911	1	late_Runx1	0	0	1	0	0	0	0	0	0	0	0	0
1	10792605	10792891	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
1	11116082	11116343	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
1	11182601	11183068	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
1	11315803	11316210	1	late_Runx3	0	0	0	1	0	0	0	0	0	0	0	0
1	11557531	11557883	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
1	11837772	11838557	1	early_Runx1	1	0	0	0	0	0	0	0	0	0	0	0
1	11946483	11946682	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
1	12044629	12045000	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
1	12087540	12087819	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
1	12117668	12117900	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
1	12210677	12211069	1	late_Runx1	0	0	1	0	0	0	0	0	0	0	0	0
1	12556924	12557224	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
1	12736052	12736340	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
1	12775779	12776123	1	early_Runx1	1	0	0	0	0	0	0	0	0	0	0	0
1	12919834	12920094	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
1	12950675	12950964	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
1	12965836	12966230	1	late_Runx1	0	0	1	0	0	0	0	0	0	0	0	0
1	13029680	13029917	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
1	13168488	13168880	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
1	13444894	13445451	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
1	13593120	13593820	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
1	13609887	13610525	1	terminal_Runx3	0	0	0	0	0	1	0	0	0	0	0	0
1	13659703	13660216	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
1	13660216	13660490	2	shCd19_Runx3,shRunx3_Runx1	0	0	0	0	0	0	0	0	0	1	1	0
1	13660490	13660843	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
1	13833365	13833936	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
1	14243419	14243767	1	late_Runx1	0	0	1	0	0	0	0	0	0	0	0	0
1	14259928	14260334	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
1	14403734	14403937	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
1	14429695	14429899	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
1	14445358	14445566	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
1	14447089	14447395	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
1	14486694	14486986	1	early_Runx3	0	1	0	0	0	0	0	0	0	0	0	0
1	14661110	14661598	1	early_Runx3	0	1	0	0	0	0	0	0	0	0	0	0
1	14833245	14833521	1	memory_Runx1	0	0	0	0	0	0	1	0	0	0	0	0
1	14872228	14872522	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
1	15040869	15041519	1	memory_Runx1	0	0	0	0	0	0	1	0	0	0	0	0
1	15071144	15071422	1	late_Runx1	0	0	1	0	0	0	0	0	0	0	0	0
1	15323295	15323576	1	late_Runx1	0	0	1	0	0	0	0	0	0	0	0	0
1	15400311	15400700	1	memory_Runx3	0	0	0	0	0	0	0	1	0	0	0	0
1	15686547	15686815	1	terminal_Runx3	0	0	0	0	0	1	0	0	0	0	0	0
1	15802857	15803227	1	late_Runx3	0	0	0	1	0	0	0	0	0	0	0	0
1	16083111	16083338	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
1	16281492	16281870	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
1	16299452	16299892	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
1	16461593	16461906	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
1	16534339	16534638	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
1	16688877	16689215	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
1	16930178	16930591	1	late_Runx1	0	0	1	0	0	0	0	0	0	0	0	0
1	16993673	16994094	1	memory_Runx3	0	0	0	0	0	0	0	1	0	0	0	0
1	17154107	17154389	1	memory_Runx1	0	0	0	0	0	0	1	0	0	0	0	0
1	17156370	17156725	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
1	17408104	17408449	1	memory_Runx3	0	0	0	0	0	0	0	1	0	0	0	0
1	17512271	17512509	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
1	17633300	17633633	1	late_Runx1	0	0	1	0	0	0	0	0	0	0	0	0
1	17662120	17662555	1	memory_Runx3	0	0	0	0	0	0	0	1	0	0	0	0
1	17689263	17689654	1	late_Runx1	0	0	1	0	0	0	0	0	0	0	0	0
1	17806157	17806396	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
1	17856379	17856615	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
1	18003724	18004137	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
1	18070636	18071326	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
1	18305397	18305811	1	early_Runx3	0	1	0	0	0	0	0	0	0	0	0	0
1	18744287	18744486	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
1	18764502	18764977	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
1	18845493	18845946	1	late_Runx3	0	0	0	1	0	0	0	0	0	0	0	0
1	19118392	19118993	1	early_Runx3	0	1	0	0	0	0	0	0	0	0	0	0
1	19286505	19286856	1	memory_Runx1	0	0	0	0	0	0	1	0	0	0	0	0
1	19370639	19371169	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
1	19494761	19495029	1	memory_Runx3	0	0	0	0	0	0	0	1	0	0	0	0
1	19787387	19787688	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
1	19823410	19823761	1	early_Runx3	0	1	0	0	0	0	0	0	0	0	0	0
1	19864670	19864947	1	memory_Runx3	0	0	0	0	0	0	0	1	0	0	0	0
1	20298644	20299009	1	late_Runx1	0	0	1	0	0	0	0	0	0	0	0	0
1	20463215	20463585	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
1	20480637	20480851	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
1	20905682	20906038	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
1	20920389	20920832	1	memory_Runx3	0	0	0	0	0	0	0	1	0	0	0	0
1	21252059	21252461	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
1	21433451	21433691	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
1	21530842	21531236	1	early_Runx3	0	1	0	0	0	0	0	0	0	0	0	0
1	22365477	22365830	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
1	22655277	22655677	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
1	22694724	22694978	1	memory_Runx3	0	0	0	0	0	0	0	1	0	0	0	0
1	22819653	22820019	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
1	22837851	22838440	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
1	22865001	22865461	1	terminal_Runx3	0	0	0	0	0	1	0	0	0	0	0	0
1	22963721	22964022	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
1	23079337	23079845	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
1	23128902	23129203	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
1	23396408	23396697	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
1	23679713	23679994	1	memory_Runx3	0	0	0	0	0	0	0	1	0	0	0	0
1	23753352	23753832	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
1	23923906	23923973	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
1	23923973	23924289	2	shCd19_Runx3,shRunx3_Runx3	0	0	0	0	0	0	0	0	0	1	0	1
1	23924289	23924579	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
1	23993425	23993834	1	late_Runx1	0	0	1	0	0	0	0	0	0	0	0	0
1	24002565	24002837	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
1	24105979	24106590	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
1	24371686	24371947	1	early_Runx3	0	1	0	0	0	0	0	0	0	0	0	0
1	24929257	24929532	1	late_Runx1	0	0	1	0	0	0	0	0	0	0	0	0
1	24974297	24974586	1	memory_Runx3	0	0	0	0	0	0	0	1	0	0	0	0
1	25135717	25136092	1	early_Runx1	1	0	0	0	0	0	0	0	0	0	0	0
1	25179760	25180109	1	late_Runx1	0	0	1	0	0	0	0	0	0	0	0	0
1	25262626	25263009	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
1	25299230	25299567	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
1	25438335	25438656	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
1	25696660	25696892	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
1	25782858	25783108	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
1	26046776	26047058	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
1	26091047	26091254	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
1	26093557	26093836	1	late_Runx3	0	0	0	1	0	0	0	0	0	0	0	0
1	26104788	26105063	1	memory_Runx1	0	0	0	0	0	0	1	0	0	0	0	0
1	26496842	26497125	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
1	26498733	26499172	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
1	26577400	26577680	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
1	26582259	26582627	1	memory_Runx3	0	0	0	0	0	0	0	1	0	0	0	0
1	26585724	26586216	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
1	26669577	26669910	1	memory_Runx1	0	0	0	0	0	0	1	0	0	0	0	0
1	26764385	26764928	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
1	26840994	26841397	1	terminal_Runx3	0	0	0	0	0	1	0	0	0	0	0	0
1	26845102	26845292	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
1	26985740	26986325	1	late_Runx1	0	0	1	0	0	0	0	0	0	0	0	0
1	27055993	27056334	1	early_Runx1	1	0	0	0	0	0	0	0	0	0	0	0
1	27067635	27067994	1	late_Runx1	0	0	1	0	0	0	0	0	0	0	0	0
1	27277018	27277290	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
1	27362347	27362656	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
1	27410943	27411782	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
1	27413823	27414074	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
1	27575201	27575405	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
1	27589840	27590064	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
1	27640071	27640415	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
1	27796611	27796869	1	early_Runx1	1	0	0	0	0	0	0	0	0	0	0	0
1	27970850	27971159	1	late_Runx3	0	0	0	1	0	0	0	0	0	0	0	0
1	28149547	28150254	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
1	28432361	28432691	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
1	28444765	28445101	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
1	28445104	28445404	1	late_Runx3	0	0	0	1	0	0	0	0	0	0	0	0
1	28477077	28477360	1	memory_Runx3	0	0	0	0	0	0	0	1	0	0	0	0
1	28479404	28479633	1	memory_Runx1	0	0	0	0	0	0	1	0	0	0	0	0
1	28516903	28517207	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
1	28633270	28633508	1	memory_Runx1	0	0	0	0	0	0	1	0	0	0	0	0
1	28673539	28673888	1	memory_Runx1	0	0	0	0	0	0	1	0	0	0	0	0
1	28700952	28701332	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
1	28707579	28707817	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
1	28757045	28757762	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
1	29065277	29065709	1	late_Runx3	0	0	0	1	0	0	0	0	0	0	0	0
1	29307275	29307555	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
1	29348246	29348453	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
1	29491807	29492205	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
1	29927077	29927941	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
1	30086622	30086918	1	late_Runx1	0	0	1	0	0	0	0	0	0	0	0	0
1	30092280	30092633	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
1	30397908	30398159	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
1	30467782	30468037	1	early_Runx3	0	1	0	0	0	0	0	0	0	0	0	0
1	30603631	30603917	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
1	30676820	30677151	1	late_Runx1	0	0	1	0	0	0	0	0	0	0	0	0
1	30930045	30930261	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
1	30949753	30950238	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
1	31101703	31102058	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
1	31210929	31211227	1	early_Runx1	1	0	0	0	0	0	0	0	0	0	0	0
1	31320106	31320499	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
1	31519268	31519623	1	late_Runx1	0	0	1	0	0	0	0	0	0	0	0	0
1	31562778	31563245	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
1	31652368	31652649	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
1	31895006	31895280	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
1	32053146	32053453	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
1	32157963	32158289	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
1	32248419	32248664	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
1	32324880	32325137	1	memory_Runx1	0	0	0	0	0	0	1	0	0	0	0	0
1	32675876	32676116	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
1	32676696	32677264	1	terminal_Runx3	0	0	0	0	0	1	0	0	0	0	0	0
1	32715329	32715668	1	memory_Runx3	0	0	0	0	0	0	0	1	0	0	0	0
1	32774455	32774908	1	terminal_Runx3	0	0	0	0	0	1	0	0	0	0	0	0
1	32827734	32827950	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
1	33068152	33068350	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
1	33156143	33156598	1	terminal_Runx3	0	0	0	0	0	1	0	0	0	0	0	0
1	33339340	33339853	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
1	33531459	33531775	1	memory_Runx3	0	0	0	0	0	0	0	1	0	0	0	0
1	33805100	33805345	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
1	33981972	33982202	1	memory_Runx1	0	0	0	0	0	0	1	0	0	0	0	0
1	34147574	34147968	1	early_Runx1	1	0	0	0	0	0	0	0	0	0	0	0
1	34244626	34245217	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
1	34439451	34439776	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
1	34610004	34610269	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
1	34659427	34659676	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
1	34700454	34701069	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
1	34710273	34710533	1	memory_Runx1	0	0	0	0	0	0	1	0	0	0	0	0
1	35222236	35222561	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
1	35227526	35227822	1	early_Runx3	0	1	0	0	0	0	0	0	0	0	0	0
1	35264708	35265021	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
1	35311801	35312393	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
1	35694386	35694633	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
1	35745649	35746022	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
1	35887685	35888314	1	early_Runx1	1	0	0	0	0	0	0	0	0	0	0	0
1	35923180	35923380	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
1	35979880	35980146	1	early_Runx1	1	0	0	0	0	0	0	0	0	0	0	0
1	36061129	36061583	1	memory_Runx1	0	0	0	0	0	0	1	0	0	0	0	0
1	36095336	36095641	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
1	36104476	36104797	1	late_Runx3	0	0	0	1	0	0	0	0	0	0	0	0
1	36218610	36218857	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
1	36233270	36233609	1	early_Runx1	1	0	0	0	0	0	0	0	0	0	0	0
1	36274486	36274794	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
1	36293602	36293725	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
1	36293725	36293976	2	terminal_Runx3,shCd19_Runx3	0	0	0	0	0	1	0	0	0	1	0	0
1	36293976	36294033	1	terminal_Runx3	0	0	0	0	0	1	0	0	0	0	0	0
1	36307582	36307654	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
1	36307654	36308071	2	shRunx3_Runx1,shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	1	1
1	36308071	36308113	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
1	36368327	36368725	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
1	36481840	36482038	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
1	36766786	36767107	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
1	36767107	36767154	2	shCd19_Runx3,shRunx3_Runx3	0	0	0	0	0	0	0	0	0	1	0	1
1	36767154	36767391	3	terminal_Runx3,shCd19_Runx3,shRunx3_Runx3	0	0	0	0	0	1	0	0	0	1	0	1
1	36767391	36767400	2	terminal_Runx3,shRunx3_Runx3	0	0	0	0	0	1	0	0	0	0	0	1
1	36767400	36767531	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
1	36939622	36939650	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
1	36939650	36939922	2	shCd19_Runx3,shRunx3_Runx1	0	0	0	0	0	0	0	0	0	1	1	0
1	36939922	36939952	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
1	36942227	36942483	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
1	37004084	37004309	1	memory_Runx1	0	0	0	0	0	0	1	0	0	0	0	0
1	37007322	37007712	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
1	37081629	37081882	1	early_Runx1	1	0	0	0	0	0	0	0	0	0	0	0
1	37245622	37245895	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
1	37252130	37252416	1	memory_Runx3	0	0	0	0	0	0	0	1	0	0	0	0
1	37298582	37298820	1	early_Runx1	1	0	0	0	0	0	0	0	0	0	0	0
1	37300287	37300526	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
1	37327180	37327770	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
1	37386196	37386575	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
1	37415022	37415275	1	terminal_Runx1	0	0	0	0	1	0	0	0	0	0	0	0
1	37506354	37506730	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
1	37617764	37618008	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
1	37652961	37653318	1	early_Runx1	1	0	0	0	0	0	0	0	0	0	0	0
1	37753112	37753408	1	shRunx3_Runx3	0	0	0	0	0	0	0	0	0	0	0	1
1	37784849	37785243	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
1	37889182	37890225	1	shCd19_Runx3	0	0	0	0	0	0	0	0	0	1	0	0
1	38533791	38534146	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
1	38553756	38554045	1	shRunx3_Runx1	0	0	0	0	0	0	0	0	0	0	1	0
1	38624652	38624985	1	shCd19_Runx1	0	0	0	0	0	0	0	0	1	0	0	0
